source_id,source,target_id,target,amount,year,amount2
511,United Way for Southeastern Michigan,330,Matrix Human Services,287694,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,336,Metro Detroit AFL-CIO Joint Council,37750,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,352,Michigan Roundtable for Diversity and Inclusion,6400,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,369,"Motor City Blight Busters, Inc",32594,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,379,National Council on Alcoholism and Drug Dependence Greater Detroit Area,40000,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,383,Neighborhood Legal Services Michigan,68850,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,384,Neighborhood Service Organization,138376,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,396,"Northwest Community Programs, Inc",50000,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,401,Operation Get Down,868288,2012,"500,000 - 999,999"
511,United Way for Southeastern Michigan,408,People's Community Services of Metropolitan Detroit,108049,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,423,Quality Behavioral Health,375945,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,439,Royal Transportation,9099,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,440,"Ruth Ellis Center, Inc",7500,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,459,"Southwest Counseling Solutions, Inc",531615,2012,"500,000 - 999,999"
511,United Way for Southeastern Michigan,463,Southwest Housing Solutions Corporation,10750,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,465,"Southwest Solutions, Inc",125000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,491,The Salvation Army Eastern Michigan Division,7000,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,494,"The Yuinon, Inc",28480,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,496,"Think Detroit PAL, Inc",110436,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,501,Traveler Aid Society of Metropolitan Detroit,526800,2012,"500,000 - 999,999"
511,United Way for Southeastern Michigan,506,United Community Housing Coalition,26500,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,520,"Urban Business Consultant, Inc",81000,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,524,Vanguard Community Development Corporation,112293,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,532,WARM Training Center,21365,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,535,Wayne County,39300,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,538,Wayne County Sheriff Office,33951,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,549,Wolverine Solutions Group,7011,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,555,YMCA of Metropolitan Detroit,175000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,558,"Youth Connection, Inc",8066,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,582,Direct Designations to Various Agencies (600 Woodward 48226),8915972,2012,"3,000,000 +"
511,United Way for Southeastern Michigan,583,Undetermined Allocations (600 Woodward 48226),2338955,2012,"1,000,000 - 2,999,999"
561,Detroit Foundation,89,Chocolate Cake Design Collective,2500,2011,"2,000 - 9,999"
562,GM Foundation,14,Alliance for a Safer Greater Detroit dba Crime Stoppers of Michigan,10000,2011,"10,000 - 49,999"
562,GM Foundation,30,"Arts League of Michigan, Inc",25000,2011,"10,000 - 49,999"
562,GM Foundation,37,Barbara Ann Karmanos Cancer Institute,450000,2011,"250,000 - 499,999"
562,GM Foundation,42,Belle Isle Women's Committee,10000,2011,"10,000 - 49,999"
562,GM Foundation,50,"Black United Fund of Michigan, Inc",5000,2011,"2,000 - 9,999"
562,GM Foundation,56,Boys and Girls Clubs of Southeastern Michigan,20000,2011,"10,000 - 49,999"
562,GM Foundation,66,Business Leaders for Michigan Foundation,100000,2011,"100,000 - 249,999"
562,GM Foundation,82,Charles H. Wright Museum of African American History,25000,2011,"10,000 - 49,999"
562,GM Foundation,88,Chinese Association of Greater Detroit Charity,2000,2011,"2,000 - 9,999"
562,GM Foundation,97,Citizenship Education Fund,100000,2011,"100,000 - 249,999"
562,GM Foundation,99,City Mission,10000,2011,"10,000 - 49,999"
562,GM Foundation,105,College for Creative Studies,112000,2011,"100,000 - 249,999"
562,GM Foundation,105,College for Creative Studies,2500000,2012,"1,000,000 - 2,999,999"
562,GM Foundation,127,"Detroit Area Pre-College Engineering Program, Inc",30000,2011,"10,000 - 49,999"
562,GM Foundation,135,Detroit Chinese Engineer Association,2000,2011,"2,000 - 9,999"
562,GM Foundation,145,Detroit Economic Growth Association,30000,2011,"10,000 - 49,999"
562,GM Foundation,145,Detroit Economic Growth Association,2000000,2011,"1,000,000 - 2,999,999"
562,GM Foundation,152,Detroit Hispanic Development Corporation,5000,2011,"2,000 - 9,999"
562,GM Foundation,153,Detroit Historical Society,50000,2011,"50,000 - 99,999"
562,GM Foundation,171,"Detroit Riverfront Conservancy, Inc",25000,2011,"10,000 - 49,999"
562,GM Foundation,173,Detroit Science Center,142000,2012,"100,000 - 249,999"
562,GM Foundation,173,Detroit Science Center,146000,2011,"100,000 - 249,999"
562,GM Foundation,175,Detroit Symphony Orchestra,50000,2011,"50,000 - 99,999"
562,GM Foundation,222,Focus: HOPE,515000,2011,"500,000 - 999,999"
562,GM Foundation,222,Focus: HOPE,2000000,2012,"1,000,000 - 2,999,999"
562,GM Foundation,239,Girl Scouts of Southeastern Michigan,10000,2011,"10,000 - 49,999"
562,GM Foundation,241,"Gleaners Community Food Bank, Inc",50000,2011,"50,000 - 99,999"
562,GM Foundation,251,Green Place Detroit,1000,2011,"0 - 1,999"
562,GM Foundation,252,Greening of Detroit,15000,2011,"10,000 - 49,999"
562,GM Foundation,312,"Latin Americans for Social and Economic Development, Inc",15000,2011,"10,000 - 49,999"
562,GM Foundation,313,"Latino Family Services, Inc",1000,2011,"0 - 1,999"
562,GM Foundation,330,Matrix Human Services,25000,2011,"10,000 - 49,999"
562,GM Foundation,349,Michigan Opera Theatre,75000,2011,"50,000 - 99,999"
562,GM Foundation,359,Michigan Women's Foundation,15000,2011,"10,000 - 49,999"
562,GM Foundation,370,Motown Historical Museum,25000,2011,"10,000 - 49,999"
562,GM Foundation,373,"Music Hall Center for the Performing Arts, Inc",125000,2011,"100,000 - 249,999"
562,GM Foundation,386,"New Detroit, Inc",50000,2011,"50,000 - 99,999"
562,GM Foundation,416,Pro-Literacy Detroit,10000,2011,"10,000 - 49,999"
562,GM Foundation,463,Southwest Housing Solutions Corporation,10000,2011,"10,000 - 49,999"
562,GM Foundation,467,"Sphinx Organization, Inc",10000,2011,"10,000 - 49,999"
562,GM Foundation,489,The Parade Company,50000,2011,"50,000 - 99,999"
562,GM Foundation,496,"Think Detroit PAL, Inc",20000,2011,"10,000 - 49,999"
562,GM Foundation,509,"United Negro College Fund, Inc",5000,2011,"2,000 - 9,999"
562,GM Foundation,511,United Way for Southeastern Michigan,5545000,2011,"3,000,000 +"
562,GM Foundation,516,University of Detroit Mercy,50000,2011,"50,000 - 99,999"
562,GM Foundation,540,Wayne State University College of Engineering,80000,2011,"50,000 - 99,999"
562,GM Foundation,541,Wayne State University Damen Keith Collection,25000,2011,"10,000 - 49,999"
562,GM Foundation,546,We Care Senior Meals Program,5000,2011,"2,000 - 9,999"
562,GM Foundation,551,Women's Leadership Forum,100000,2011,"100,000 - 249,999"
563,U.S. Department of Education,47,"Black Family Development, Inc",500000,2011,"500,000 - 999,999"
564,U.S. Department of Housing and Urban Development (HUD),3,Abayomi Community Development Corporation,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),4,Accounting Aid Society,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),7,Adult Well Being Services,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),9,Alkebu-Lan Village,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),17,Alternatives for Girls,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),20,Alzheimer's Association - Greater Michigan Chapter,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),47,"Black Family Development, Inc",88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),60,"Bridging Communities, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),69,Care First Community Health Services,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),71,"Cass Community Social Services, Inc",88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),76,Catholic Social Services of Wayne County,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),81,Central United Methodist Church Community Development Corporation,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),100,"City Year, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),101,Clark Park Coalition,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),102,Coalition on Temporary Shelter,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),110,Community Health Awareness Group,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),115,Courville Concert Choir,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),117,Covenant House Michigan,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),123,Delray United Action Council,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),131,Detroit Catholic Pastoral Alliance,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),132,"Detroit Central City Community Mental Health, Inc",88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),170,Detroit Rescue Mission Ministries,252000,2012,"250,000 - 499,999"
564,U.S. Department of Housing and Urban Development (HUD),181,Detroit Youth Foundation,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),183,Detroit-Windsor Dance Academy,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),187,Dominican Literacy Center,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),191,East Michigan Christian Community Development Association,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),193,Eastern Market Corporation,150000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),198,Effective Alternative Community Housing,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),201,"Elmhurst Home, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),222,Focus: HOPE,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),222,Focus: HOPE,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),225,"Forgotten Harvest, Inc",88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),226,Fort Street Presbyterian Church,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),250,Green Door Initiative,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),252,Greening of Detroit,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),279,InsideOut Literary Arts Project,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),282,"International Institute of Metropolitan Detroit, Inc",100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),288,"Jefferson East, Inc",100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),290,Jewish Vocational Service Community Workshop,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),293,Joy-Southfield Community Development Corporation,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),293,Joy-Southfield Community Development Corporation,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),301,Kendall Community Development Corporation,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),308,"L & L Adult Day Care, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),309,L.I.F.T. Women's Resource Center,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),312,"Latin Americans for Social and Economic Development, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),314,Legal Aid and Defender Association,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),318,Live N Kindness CDC,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),319,Living Arts,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),325,"M.O.O.R.E. Community Council, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),328,Mariners Inn,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),330,Matrix Human Services,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),334,Mercy Education Project,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),346,Michigan Legal Services,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),358,Michigan Veterans Foundation,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),368,Mosaic Youth Theatre of Detroit,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),379,National Council on Alcoholism and Drug Dependence Greater Detroit Area,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),384,Neighborhood Service Organization,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),401,Operation Get Down,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),401,Operation Get Down,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),408,People's Community Services of Metropolitan Detroit,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),418,"Project SEED, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),442,Samaritan Center,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),451,"Sickle Cell Disease Association of America Michigan Chapter, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),467,"Sphinx Organization, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),471,St Christine Community Services,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),472,St John Community Center,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),478,"St Patrick Senior Center, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),487,Teen HYPE Youth Development Program,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),492,The Society of St Vincent DePaul Detroit,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),494,"The Yuinon, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),501,Traveler Aid Society of Metropolitan Detroit,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),505,U-SNAP-BAC,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),506,United Community Housing Coalition,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),522,"Urban Neighborhood Initiatives, Inc",100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),527,"Volunteers in Prevention, Probation and Prisons, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),533,"Warren-Connor Development Coalition, Inc",100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),537,Wayne County Neighborhood Legal Services,88000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),547,Wellspring,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),552,World Medical Relief,60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),556,Young Detroit Builders,100000,2012,"100,000 - 249,999"
564,U.S. Department of Housing and Urban Development (HUD),558,"Youth Connection, Inc",60000,2012,"50,000 - 99,999"
564,U.S. Department of Housing and Urban Development (HUD),560,YWCA of Metropolitan Detroit,88000,2012,"50,000 - 99,999"
